link,query,name,industry,location,description,website,size,logo,specialities,yearFounded,linkedinID,employeesOnLinkedIn,RelatedCompany1LinkedInURL,RelatedCompany1Name,RelatedCompany1Sector,RelatedCompany1EmployeesRange,RelatedCompany2LinkedInURL,RelatedCompany2Name,RelatedCompany2Sector,RelatedCompany2EmployeesRange,RelatedCompany3LinkedInURL,RelatedCompany3Name,RelatedCompany3Sector,RelatedCompany3EmployeesRange,RelatedCompany4LinkedInURL,RelatedCompany4Name,RelatedCompany4Sector,RelatedCompany4EmployeesRange,RelatedCompany5LinkedInURL,RelatedCompany5Name,RelatedCompany5Sector,RelatedCompany5EmployeesRange,RelatedCompany6LinkedInURL,RelatedCompany6Name,RelatedCompany6Sector,RelatedCompany6EmployeesRange,timestamp
https://www.linkedin.com/company/homepipe-networks-inc.,https://www.linkedin.com/company/homepipe-networks-inc.,HomePipe Networks Inc.,Computer Software,"Seattle, WA","HomePipe Networks is the leading provider of instant remote access and sharing of digital content of any size, anywhere, anytime from any web browser or mobile device. The HomePipe service elegantly solves a real problem that millions have today—how to easily and securely access and share our pictures, videos, music and documents across multiple devices. The HomePipe platform eliminates spending money on storage, multiple hours uploading, organizing or syncing in the cloud. 
 
Simple. HomePipe subscribers register by entering an email address. An email is sent with an activation link to the HomePipe Agent. The HomePipe Agent takes seconds to deliver the appropriate content. 
  
Fast. Users can immediately begin accessing and sharing files anytime, anywhere with anyone they choose. 
  
Safe. HomePipe creates a secure pathway for users to access and share files from one device to another. Files are never uploaded, copied or stored within the cloud. All files remain safe and secure on the users computer.

Private. Unlike other file sharing apps, HomePipe allows access and sharing of individual files or folders specifically to a person, group or an entire contact list.  In addition, the recipient(s) can be required to authenticate to gain access to the shared digital content.

Free. HomePipe a free, fully functional version for the occasional user, limited to 10 uses per month. For groups or those with higher usage demands, additional plans are available.",http://www.homepipe.net/,2-10 employees,https://media.licdn.com/dms/image/C560BAQGh7WPlFduxnA/company-logo_200_200/0?e=1548288000&v=beta&t=qLYvVEfXiMRYFFBhczLm8j6JK1aO1TdVdGNmfoY3XmQ,"Secure Remote Access and Online File Sharing, Cross-Platform Interoperability, Computer Software and Network Security, and Secure Home Access iPhone WebDAV Cloud Service",2009,524581,2,https://www.linkedin.com/company/safelyfiled-com-llc/,"SafelyFiled.com, LLC",,2-10 employees,https://www.linkedin.com/company/onelock/,OneLock,,2-10 employees,https://www.linkedin.com/company/gbtransfer/,GBTransfer - Free File Transfer Service,,2-10 employees,https://www.linkedin.com/company/filegenius/,FileGenius,,11-50 employees,https://www.linkedin.com/company/homeplete-com/,Homeplete.com,,2-10 employees,https://www.linkedin.com/company/secureddx/,SecureDDX,,2-10 employees,2018-10-23T03:46:29.552Z
https://it.linkedin.com/company/prominate?trk=ppro_cprof,https://it.linkedin.com/company/prominate?trk=ppro_cprof,Prominate,Marketing and Advertising,"Luton, Bedfordshire","We are a global joint venture company with headquarters in London and a worldwide network of over 1,700 promotional materials industry experts.

We have a successful track record of delivering regional and global promotional material solutions to complex multinational organisations such as Castrol, Siemens, and PepsiCo.

In our view, large corporations see a higher return on investment if their promotional materials solution is coordinated globally but operated locally.  Thus, our commitment to clients is a global approach and seamless local service.

If you are looking for a global or regional solution for the management and service of your promotional materials -  this is what we do.  And we do it under one global contract.

We build intelligent promotional material solutions for effective marketing & procurement outcomes.  You can expect to see savings, process efficiency, and marketing results.",http://www.prominate.com/,"1,001-5,000 employees",https://media.licdn.com/dms/image/C560BAQFLQ3ePzmaUqA/company-logo_200_200/0?e=1548288000&v=beta&t=cE4pELsmQltdCSWrQnNQa733vTdYLHP4kFDI_6WR6zM,"Branded Merchandise, Promotional Product Knowledge, Full Service Global Solutions, Secure global supply Chain, Point of Sale, and Promotional Materials",2011,11008423,46,https://www.linkedin.com/company/ippag-global-promotions/,IPPAG Global Promotions is now Prominate!,,"1,001-5,000 employees",https://www.linkedin.com/company/lesmar-limited/,Prominate UK (formerly Lesmar),,11-50 employees,https://www.linkedin.com/company/ippag/,IPPAG Cooperative,,"1,001-5,000 employees",https://www.linkedin.com/company/zinc-group-pty-ltd/,Zinc Group Pty Ltd,,51-200 employees,https://www.linkedin.com/company/mcs-promotion-gmbh/,mcs promotion GmbH,,51-200 employees,https://www.linkedin.com/company/mcs-kick&rush/,mcs Kick&Rush,,11-50 employees,2018-10-23T03:46:31.455Z
https://www.linkedin.com/company/qantas,https://www.linkedin.com/company/qantas,Qantas,Airlines/Aviation,"Mascot, NSW","Being part of the Qantas team requires each of us to rise to different challenges.

Today we employ over 30,000 exceptional individuals, with roughly 93% based in Australia, and together we fly over 50 million customers every year across Australia and around the world.
If you’re successful in joining us, you’ll be joining a team where creativity, diversity and innovation are encouraged. Every member of the Qantas Group enjoys the opportunity and support to follow their dreams, face new challenges and aim for the impossible. 

We work in a tough environment where we’re often expected to achieve the impossible, supported by good leadership, trust and respect. From our earliest days, people have been our priority; both the people who work for us, and the people who travel with us. 

Rise to the challenge
Our customers and competitors know us as one of the world’s leading long-distance airlines and one of Australia’s most iconic brands. This reputation rests on our history of excellence in safety, operational reliability, engineering, maintenance and customer service. 

Achieving the impossible together
You'll be challenged to develop the skills and experience you need to get your career off to a flying start when you join one of our career programs - Qantas Graduate Program, Indigenous Careers and the Qantas Apprenticeship Program.

Sharing in the pride
As well as our primary airline operations, we also operate a broad portfolio of subsidiary businesses. These include regional, domestic and international airline brands, Qantas Freight Enterprises, Qantas Frequent Flyer, and businesses in specialist markets such as Q Catering.",https://www.qantas.com.au/,"10,001+ employees",,"Aviation, Innovative product development, Safety, Customer Service, Operational reliability, Marketing, and Information Technology",1920,4465,14164,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-23T03:46:32.628Z
https://www.linkedin.com/company/queensland-rail,https://www.linkedin.com/company/queensland-rail,Queensland Rail,Transportation/Trucking/Railroad,"Brisbane, Queensland","Queensland Rail is an integrated customer and rail infrastructure business with around 6000 staff, $6.9 billion in assets, 216 stations and more than 6,500 kilometres of track across Queensland. Our purpose is to provide a safe, reliable, on-time, value for money and customer focused rail service that benefits the community, supports industry and is integrated with Queensland’s public transport system. We encourage a safe and innovative working environment, where our people can not only deliver quality service, but achieve their own career aspirations. Queensland Rail inspires innovative thought, passionate motivation, teamwork and forward thinking.

For information about careers at Queensland Rail, visit: 
www.queenslandrail.com.au/aboutus/careers",http://www.queenslandrail.com.au/,"5,001-10,000 employees",https://media.licdn.com/dms/image/C510BAQHNh-LxYZLvDA/company-logo_200_200/0?e=1548288000&v=beta&t=25H6KHMQT-5h_6yhrI8ca_iwCovQBnzWqgq-nvhoY-A,,1865,12307,3068,https://www.linkedin.com/company/aurizon/,Aurizon,,"5,001-10,000 employees",https://www.linkedin.com/company/pacific-national/,Pacific National,,"1,001-5,000 employees",https://www.linkedin.com/company/queensland-government/,Queensland Government,,"10,001+ employees",https://www.linkedin.com/company/artc/,ARTC,,"1,001-5,000 employees",https://www.linkedin.com/company/brisbane-city-council/,Brisbane City Council,,"5,001-10,000 employees",https://www.linkedin.com/company/bhp/,BHP,,"10,001+ employees",2018-10-23T03:46:35.782Z
https://www.linkedin.com/company/rail-infrastructure-corporation,https://www.linkedin.com/company/rail-infrastructure-corporation,Rail Infrastructure Corporation,Internet,,,,2-10 employees,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,6918864,7,https://www.linkedin.com/company/coca-cola-amatil/,Coca-Cola Amatil,,"10,001+ employees",https://www.linkedin.com/company/railcorp/,RailCorp,,2-10 employees,,,,,,,,,,,,,,,,,2018-10-23T03:46:37.228Z
https://www.linkedin.com/company/ramsay-health-care,https://www.linkedin.com/company/ramsay-health-care,Ramsay Health Care,Hospital & Health Care,,"Ramsay Health Care was established by Paul Ramsay, in Sydney, Australia, in 1964 & has grown to become a global hospital group operating 212 hospitals & day surgery facilities across Australia, France, the United Kingdom, Indonesia & Malaysia. It is one of the top five private hospital operators in the world.

Ramsay Health Care facilities cater for a broad range of health care needs from day surgery procedures to highly complex surgery, as well as psychiatric care & rehabilitation. With circa 25,000 beds, the Company employs over 50,000 staff across five countries & treats over 2.5 million patients each year.

Ramsay Health Care is one of Australia’s leading healthcare stocks. Since listing on the Australian Stock Exchange in 1997, the Company has continued to maintain sustainable levels of profitability through strong financial management over many years, while being a leading & respected provider of health care services. Focusing on relationships with staff & doctors - & delivering high quality outcomes for patients - has been at the forefront of its success.

Today, Ramsay Health Care is a global hospital group owning & operating a comprehensive range of healthcare facilities across Australia, France, Indonesia, Malaysia & the United Kingdom. Despite the diversity of these marketplaces, the Company has demonstrated that it has the capability, management expertise, flexibility & cultural awareness to operate successfully within a wide range of international healthcare systems. Ramsay Health is a market leader in private hospital operations in both Australia & France.

The Company is well-respected throughout the health care industry for operating quality private hospitals & for its excellent record in hospital management & patient care. Ramsay Health Care focuses on maintaining the highest standards of quality & safety; being an employer of choice & operating its business according to The Ramsay Way philosophy: “People Caring for People”.",http://www.ramsayhealth.com.au/,"10,001+ employees",https://media.licdn.com/dms/image/C4D0BAQFXdba7XwSpfQ/company-logo_200_200/0?e=1548288000&v=beta&t=MHKynuyruFrw0a4h4TMdfSdjNmjlekY9roW-FzmWpIg,,1964,41224,5125,https://www.linkedin.com/company/healthscope/,Healthscope,,"10,001+ employees",https://www.linkedin.com/company/queensland-health/,Queensland Health,,"10,001+ employees",https://www.linkedin.com/company/st-john-of-god-health-care/,St John of God Health Care,,"10,001+ employees",https://www.linkedin.com/company/mater-health-services/,Mater Health Services,,"5,001-10,000 employees",https://www.linkedin.com/company/ramsay-healthcare-uk/,Ramsay Health Care UK,,"1,001-5,000 employees",https://www.linkedin.com/company/health-department-western-australia/,Department of Health (WA Health),,"10,001+ employees",2018-10-23T03:46:39.522Z
https://www.linkedin.com/company/red-rooster,https://www.linkedin.com/company/red-rooster,Red Rooster,Restaurants,"CHATSWOOD, NSW","In 1972, a very wise man opened an awesome chicken shop called Red Rooster in WA, serving the tastiest, most tender delicious seasoned roast chicken.

Now, still 100% Aussie owned and operated, Red Rooster celebrates almost five decades as Australia’s favourite and most iconic national roast chicken restaurant.

We were ‘Red Red Ready’ back in 1972 pioneering the roast chicken takeaway…now, in 2017, the tasty tradition continues and Red Rooster is set to take its much loved roast chicken to even more generations of Aussies as leaders in roast chicken delivery.

‘Winner Winner Chicken Dinner’

We think that deserves to be celebrated!",http://www.redrooster.com.au/,"5,001-10,000 employees",https://media.licdn.com/dms/image/C560BAQHSpAtziomJAQ/company-logo_200_200/0?e=1548288000&v=beta&t=rOgJ688qRr3qt5JS7JUrAaL1_MPqkcXLerACQzZ9a0U,"Roast Chicken, Great Food, and family meals",1972,448340,1120,https://www.linkedin.com/company/craveable-brands-limited/,craveable brands.,,201-500 employees,https://www.linkedin.com/company/red-rooster-group/,Red Rooster Group,,2-10 employees,https://www.linkedin.com/company/oporto/,Oporto Franchising Pty Ltd,,"1,001-5,000 employees",https://www.linkedin.com/company/hungry-jack's-australia-pty-ltd/,Hungry Jack's® Australia Pty Ltd,,"10,001+ employees",https://www.linkedin.com/company/mcdonald's-corporation/,McDonald's,,"10,001+ employees",https://www.linkedin.com/company/marcus-samuelsson-group/,Marcus Samuelsson Group,,11-50 employees,2018-10-23T03:46:41.531Z
https://www.linkedin.com/company/redbubble,https://www.linkedin.com/company/redbubble,Redbubble,Internet,"Melbourne, Victoria","Redbubble begins with over 400,000 independent artists. A global community of creatives making everyday products weirdly meaningful.
 
A shirt with an evil cat. A phone case with a galloping donut. A tote bag featuring a star-surfing astronaut. Whatever your thing, Redbubble has uncommon designs that smack you right in the heart.

We’re passionate, imaginative, and a bit offbeat. An inspired mix that’s helped us consistently grow revenues since 2006.
 
We work in Melbourne, San Francisco, and Europe.",http://www.redbubble.com/,51-200 employees,https://media.licdn.com/dms/image/C560BAQHXrs6vSTC-4A/company-logo_200_200/0?e=1548288000&v=beta&t=F1c3mpU8UWsgZBB9uvMCmt9vnMiAPRbSa8KBxskUJlY,"Art and design, marketplace, Creative individualism, Wall art, Apparel, products, Consumer goods, and technology",2006,388663,811,https://www.linkedin.com/company/society6/,Society6,,11-50 employees,https://www.linkedin.com/company/threadless/,Threadless,,11-50 employees,https://www.linkedin.com/company/envato/,Envato,,201-500 employees,https://www.linkedin.com/company/cultureamp/,Culture Amp,,201-500 employees,https://www.linkedin.com/company/pear-up/,Pear (formerly Apparel Media Group),,11-50 employees,https://www.linkedin.com/company/red-bubble-consultants/,Red Bubble Consultants,,2-10 employees,2018-10-23T03:46:43.332Z
https://co.linkedin.com/company/nccer?trk=ppro_cprof,https://co.linkedin.com/company/nccer?trk=ppro_cprof,NCCER,Construction,"Alachua, FL","NCCER is a not-for-profit 501(c)(3) education foundation created in 1996 as The National Center for Construction Education and Research. It was developed with the support of more than 125 construction CEOs and various association and academic leaders who united to revolutionize training for the construction industry. Sharing the common goal of developing a safe and productive workforce, these companies created a standardized training and credentialing program for the industry. This progressive program has evolved into curricula for more than 70 craft areas and a complete series of more than 70 assessments offered in over 4,000 NCCER-accredited training and assessment locations across the United States.

NCCER develops standardized construction and maintenance curriculum and assessments with portable credentials. These credentials are tracked through NCCER’s Registry System that allows organizations and companies to track the qualifications of their craft professionals and/or check the qualifications of possible new hires. NCCER's Registry System also assists craft professionals by maintaining their records in a secure database.

NCCER’s workforce development process of accreditation, instructor certification, standardized curriculum, registry, assessment and certification is a key component in the industry’s workforce development efforts. NCCER also drives multiple initiatives to enhance career development and recruitment efforts for the industry, primarily through its Build Your Future initiative.

NCCER’s new branding and international initiatives have led to the use of NCCER in lieu of The National Center for Construction Education and Research. The same great resources and services are still available.

NCCER is headquartered in Alachua, Florida, and is affiliated with the University of Florida's M.E. Rinker, Sr. School of Construction Management.",http://www.nccer.org/,51-200 employees,https://media.licdn.com/dms/image/C560BAQFl7GQuNTjg9Q/company-logo_200_200/0?e=1548288000&v=beta&t=ek1078P5IU2TPd5mx0JjkV-Gu9hjoPoc_Ig8DsPaYGc,"portable industry credentials, standardized curriculum, assessments, professional registry, workforce development, construction recruitment intitiatives, career development, and Build Your Future",1996,362743,99,https://www.linkedin.com/company/zachry-group/,Zachry Group,,"10,001+ employees",https://www.linkedin.com/company/national-commission-for-the-certification-of-crane-operators/,National Commission for the Certification of Crane Operators,,11-50 employees,https://www.linkedin.com/company/turner-industries/,Turner Industries,,"10,001+ employees",https://www.linkedin.com/company/cajun-constructors-inc./,"Cajun Industries, LLC",,"1,001-5,000 employees",https://www.linkedin.com/company/performance-contractors/,Performance Contractors,,"1,001-5,000 employees",https://www.linkedin.com/company/osha-training-com/,OSHA-Training.com,,2-10 employees,2018-10-23T03:46:44.908Z
https://www.linkedin.com/company/rio-tinto,https://www.linkedin.com/company/rio-tinto,Rio Tinto,Mining & Metals,"London, Greater London","As pioneers in mining and metals, we produce materials essential to human progress. Aluminium and copper, diamonds, gold and industrial minerals, iron ore, coal and uranium: our materials make up the world around us. You’ll find them in smartphones, planes, cars, hospitals and throughout your home. 

We operate with pioneering spirit. We’ve developed some of the world’s largest and best quality mines and operations, and our people work in around 35 countries across six continents. We’ve pioneered technological innovations, such as our Mine of the Future™ programme and our low-CO2 aluminium from hydropower. And we’ve paved the way in areas such as safety, tax transparency and legacy management. 

We continue to pioneer progress for a better future. Through research and innovation, we’re helping meet the needs of society in a growing and changing world. 

We produce essential materials responsibly. Our activities help economies grow and communities prosper. And it’s all underpinned by an absolute commitment to safety – for our people, contractors, and the communities in which we operate – and to minimising our environmental impact.  

We partner for human progress. We partner with auto industry leaders in developing alloys that are enabling a new generation of lighter, fuel-efficient vehicles. We partner with peers in organisations like the International Council on Mining & Metals to seek better ways to operate. And we work with NGOs worldwide to address some of mankind’s most fundamental challenges: how to grow more food, make better use of water, extend access to healthcare, and reconcile enhanced living standards while minimising impact on the planet.

We also partner with the communities in which we operate, sharing the wealth and benefits of what we do with local people, through employment, skills and education, and local economic development initiatives that aim to build self-sustaining communities long after we’re gone.",http://www.riotinto.com/,"10,001+ employees",https://media.licdn.com/dms/image/C560BAQHddi5iS8R8Tg/company-logo_200_200/0?e=1548288000&v=beta&t=5j1VWQZVyhPJ7evTLW9S3IpwaHoqNtj2xooFK1u_N30,"mining, processing, exploration, metals, minerals, and energy",1873,"5204,429142,69216,5201,70227,1426737,5205,54950,3656,34314,56731,34940",21354,https://www.linkedin.com/company/bhp/,BHP,,"10,001+ employees",https://www.linkedin.com/company/barrick-gold-corporation/,Barrick Gold Corporation,,"10,001+ employees",https://www.linkedin.com/company/anglo-american/,Anglo American,,"10,001+ employees",https://www.linkedin.com/company/glencore/,Glencore,,"10,001+ employees",https://www.linkedin.com/company/newmont-mining-corporation/,Newmont Mining Corporation,,"10,001+ employees",https://www.linkedin.com/company/newcrest-mining/,Newcrest Mining,,"10,001+ employees",2018-10-23T03:46:47.255Z
https://www.linkedin.com/company/rip-curl,https://www.linkedin.com/company/rip-curl,Rip Curl,Apparel & Fashion,"Torquay, Victoria","What started in 1969 as a vision or ‘Search’ of two friends has grown into a philosophy and way of life for surfers and boardsport enthusiasts worldwide. Rip Curl remains a privately owned company committed to the mission of being regarded as the Ultimate Surfing Company in all that we do. Now designing, producing, and distributing a variety of innovative products in more than 60 countries worldwide, Rip Curl takes pride in our world-class roster of surfers and the simple objective to Live The Search.",http://www.ripcurl.com/,51-200 employees,https://media.licdn.com/dms/image/C560BAQEZDrCucYp6Nw/company-logo_200_200/0?e=1548288000&v=beta&t=totQRmxDHf-9dlF21GCS75c9esbho8ByxGcnFsMv0kc,,,21414,1228,https://www.linkedin.com/company/billabong/,Billabong,,"5,001-10,000 employees",https://www.linkedin.com/company/quiksilver/,Quiksilver,,"1,001-5,000 employees",https://www.linkedin.com/company/hurley/,Hurley,,51-200 employees,https://www.linkedin.com/company/volcom/,VOLCOM,,201-500 employees,https://www.linkedin.com/company/vans/,Vans a Division of VF Outdoor,,"10,001+ employees",https://www.linkedin.com/company/nike/,Nike,,"10,001+ employees",2018-10-23T03:46:49.805Z
https://www.linkedin.com/company/roy-morgan,https://www.linkedin.com/company/roy-morgan,Roy Morgan,Market Research,"VIC, 3000","Roy Morgan Research, Australia’s best known and longest established market research and public opinion polling company, was founded in 1941 by Roy Morgan.  Since then, Roy Morgan Research has grown and prospered.  While originally specialising in public opinion, corporate image and media measurement, the company has expanded to cover all aspects of market research information gathering whether by personal interviews, the telephone, self-administered or the Internet.",http://www.roymorgan.com/,201-500 employees,https://media.licdn.com/dms/image/C4E0BAQEJCuz7n2nCCw/company-logo_200_200/0?e=1548288000&v=beta&t=nNWp11aFlVOvSAC_Cxwx1MnD04U6jEYXZM9mF9cx86c,Australia’s best known and longest established market research company,1941,19342,441,https://www.linkedin.com/company/colmar-brunton/,Colmar Brunton,,201-500 employees,https://www.linkedin.com/company/dbm-consultants/,DBM Consultants,,51-200 employees,https://www.linkedin.com/company/roy-morgan./,Roy Morgan.,,none,https://www.linkedin.com/company/afs/,TKW Research Group,,201-500 employees,https://www.linkedin.com/company/fiftyfive5/,Fiftyfive5,,51-200 employees,https://www.linkedin.com/company/millward-brown/,Kantar Millward Brown,,"1,001-5,000 employees",2018-10-23T03:46:51.782Z
https://www.linkedin.com/company/sanitarium-health-and-wellbeing,https://www.linkedin.com/company/sanitarium-health-and-wellbeing,Sanitarium,Food Production,"Berkeley Vale, NSW","On the outside, we may seem like just another food company. But on the inside, we're a lot more than that. We're a group of people who believe passionately in the potential of every Australian. The potential to be healthy: physically, mentally and emotionally. The potential to be happy. The potential to live life with purpose. And we believe this journey all begins with good nutrition. Because what you feed your body and your mind, changes the way you feel.  

It's often said that Sanitarium changed Australia's eating habits; we were the first to introduce healthy and innovative breakfast foods and soy foods.  We promoted plant-based eating before it became trendy, and offered wellbeing clinics in our cafes throughout Australia. In caring for the health and wellbeing of all Australians, we have created great breakfast cereal foods, soymilks, spreads and healthy vegetarian foods. 

Some of Australia's greatest heroes and sporting legends eat Weet-Bix every day, and millions of Australians get the energy they need to power through their own busy lives. Caring about the community is a core value of Sanitarium and our employees. Whether it's Australia's largest kids sporting event, the 'Sanitarium Weet-Bix Kids TRYathlon,'​ the Good Start Breakfast Club for kids in need, or the free health and nutritional advice for all Australians, we're here because we want to make a difference.",http://www.sanitarium.com.au/,"1,001-5,000 employees",https://media.licdn.com/dms/image/C510BAQHf3u3dmCqTbw/company-logo_200_200/0?e=1548288000&v=beta&t=xm-iq3kn2rKvvZo7ezeoTFDMWYElmW-owRAEEfSgaJY,"Healthy Food, Healthy Lifestyle, Nutrition Information, and Food Manufacturing",1898,52994,589,https://www.linkedin.com/company/sanitarium-health-&-wellbeing-company/,Sanitarium Health & Wellbeing Company,,none,https://www.linkedin.com/company/goodman-fielder/,Goodman Fielder,,"1,001-5,000 employees",https://www.linkedin.com/company/lion-co/,Lion,,"5,001-10,000 employees",https://www.linkedin.com/company/nestle-s-a-/,Nestlé,,"10,001+ employees",https://www.linkedin.com/company/mars/,Mars,,"10,001+ employees",https://www.linkedin.com/company/sanitarium-health-food-company/,Sanitarium Health Food Company,,2-10 employees,2018-10-23T03:46:54.064Z
https://www.linkedin.com/company/santos-ltd,https://www.linkedin.com/company/santos-ltd,Santos Ltd,Oil & Energy,"Adelaide, South Australia","Santos is an Australian energy pioneer. We have safely and sustainably discovered, developed and delivered natural gas to the people of Australia and Asia for more than 60 years.

With origins in the Cooper Basin, Santos has one of the largest exploration and production acreages in Australia and extensive infrastructure. Our strategy is centred on five core, long-life natural gas and LNG assets. These assets support our aim to be a leading Australian domestic gas supplier and a major LNG exporter supplying clean energy to Asia.

As an Australian owned and operated business, we work in partnership with local communities, governments and our business partners to make natural gas an affordable and reliable energy solution for all Australians.",http://www.santos.com/,"1,001-5,000 employees",https://media.licdn.com/dms/image/C560BAQFU98Kml38TvA/company-logo_200_200/0?e=1548288000&v=beta&t=IJpHrGiZWr_vY9nvvMXY-c5Y1PsUUYD1NQCxM3GkE9k,"oil, gas, LNG, exploration, development, production, marketing, and clean energy",1954,10716,3385,https://www.linkedin.com/company/woodside-energy/,Woodside Energy,,"1,001-5,000 employees",https://www.linkedin.com/company/origin-energy/,Origin Energy,,"5,001-10,000 employees",https://www.linkedin.com/company/inpex/,INPEX,,"1,001-5,000 employees",https://www.linkedin.com/company/chevron/,Chevron,,"10,001+ employees",https://www.linkedin.com/company/arrow-energy/,Arrow Energy,,"501-1,000 employees",https://www.linkedin.com/company/shell/,Shell,,"10,001+ employees",2018-10-23T03:46:55.989Z
https://www.linkedin.com/company/sausage-software-ltd,https://www.linkedin.com/company/sausage-software-ltd,SAUSAGE SOFTWARE LTD,Telecommunications,"石家庄, 河北省",,,51-200 employees,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,,https://www.linkedin.com/company/stuffed-sausage-software-llc/,"STUFFED SAUSAGE SOFTWARE, LLC",,0-1 employees,https://www.linkedin.com/company/uxc-applications-development/,UXC Applications Development,,11-50 employees,https://www.linkedin.com/company/uxc/,UXC (a CSC Company),,"1,001-5,000 employees",https://www.linkedin.com/company/bramble-energy-limited/,BRAMBLE ENERGY LIMITED,,none,https://www.linkedin.com/company/octaviar-limited/,OCTAVIAR LIMITED,,11-50 employees,https://www.linkedin.com/company/overseas-chinese-network/,Overseas Chinese Network,,2-10 employees,2018-10-23T03:46:57.476Z
https://www.linkedin.com/company/scentre-group,https://www.linkedin.com/company/scentre-group,Scentre Group (Owner and Operator of Westfield in Aus and NZ),Real Estate,"Sydney, NSW","We make extraordinary happen every day. 

Our purpose is to create extraordinary places, connecting and enriching communities. We partner with the world’s leading retail and luxury brands, home-grown entrepreneurs and local game-changers, redefining the retail, hospitality, leisure and lifestyle experiences for the millions of customers we welcome through our doors every year.

Our Westfield living centres are much more than places where  people  shop - we're curating the best retail, dining, entertainment and leisure experiences. 

We work alongside some seriously inspiring experts and creative minds. When you join our team, you're not only joining the industry leader - you're embarking on a career journey that could take you anywhere!  

We manage every aspect of our portfolio - from design, construction and development to leasing and retail solutions, asset management and customer experience - ensuring that our living centres are constantly meet the highest expectations of today’s retailers and consumers.  Scentre Group is home to 65 different professions, so you'll collaborate and learn from experts in multiple fields. 

Scentre Group offers a wide range of career experiences across our 39 centres in Australia and New Zealand, and our Support Office in the heart of Sydney CBD. 

Together, we create meaningful outcomes.",http://www.scentregroup.com/,"1,001-5,000 employees",https://media.licdn.com/dms/image/C510BAQECtBoxeHgnFA/company-logo_200_200/0?e=1548288000&v=beta&t=IYKBbZubU4B6fQ4wCanYMZxC3Ty4lVrvJImdr67YEFo,,,3781965,1716,https://www.linkedin.com/company/westfield/,Westfield,,"1,001-5,000 employees",https://www.linkedin.com/company/stockland/,Stockland,,"1,001-5,000 employees",https://www.linkedin.com/company/mirvac/,Mirvac,,"1,001-5,000 employees",https://www.linkedin.com/company/vicinity_centres/,Vicinity Centres,,"1,001-5,000 employees",https://www.linkedin.com/company/lend-lease/,Lendlease,,"10,001+ employees",https://www.linkedin.com/company/gpt-group/,The GPT Group,,201-500 employees,2018-10-23T03:46:59.524Z
https://www.linkedin.com/company/searle-x-waldron-architecture,https://www.linkedin.com/company/searle-x-waldron-architecture,Searle x Waldron Architecture,Architecture & Planning,"Melbourne, VIC","Searle x Waldron Architecture has become an award winning architectural practice over the last five years, focusing on public, community and residential projects.  SXWA design across scales, applying the same design ambition to different scales and typologies. Placing a strong emphasis on uncovering constraints to generate creative and innovative outcomes, we consider how even the smallest project can interact with the wider public and urban realm. 

The studio was founded after winning the first stage of the MoCAPE international competition for a Museum of Contemporary Art, our practice has completed a multi-purpose community space for the Art Gallery of Ballarat – Australia’s largest and oldest regional gallery which was awarded two 2012 Australian Institute of Architects Victorian Awards for ‘Public Architecture - Alterations and Additions’ and the ‘Colorbond Award for Steel Architecture.'",http://www.sxwa.com.au/,2-10 employees,https://media.licdn.com/dms/image/C560BAQFtaEyS9dpzFw/company-logo_200_200/0?e=1548288000&v=beta&t=r5lRN6Vt_F1BbY-t1i2TBe-0-JsTrsHa3gEZ5gNbfH8,Architecture & Urban Design,2007,338604,3,https://www.linkedin.com/company/hassell/,HASSELL,,"501-1,000 employees",https://www.linkedin.com/company/make-architecture/,MAKE Architecture,,none,https://www.linkedin.com/company/lyons-architects/,Lyons Architects,,51-200 employees,https://www.linkedin.com/company/arm-architecture/,ARM Architecture,,51-200 employees,https://www.linkedin.com/company/aspect-studios/,ASPECT Studios,,51-200 employees,https://www.linkedin.com/company/bvn-architecture/,Architecture BVN,,201-500 employees,2018-10-23T03:47:01.110Z
